zpid,id,detailUrl,address,addressStreet,Zipcode,number of bedrooms,number of bathrooms,area,price,latitude,longitude
86100373,86100373,https://www.zillow.com/homedetails/5122-W-1st-Ave-Stillwater-OK-74074/86100373_zpid/,"5122 W 1st Ave, Stillwater, OK 74074",5122 W 1st Ave,74074,4,2,1767,231250,36.122948,-97.128746
86101337,86101337,https://www.zillow.com/homedetails/1601-N-Payne-St-Stillwater-OK-74075/86101337_zpid/,"1601 N Payne St, Stillwater, OK 74075",1601 N Payne St,74075,3,2,1626,218500,36.138027,-97.03576
86101529,86101529,https://www.zillow.com/homedetails/2816-W-28th-Ave-Stillwater-OK-74074/86101529_zpid/,"2816 W 28th Ave, Stillwater, OK 74074",2816 W 28th Ave,74074,4,2,2101,259900,36.091255,-97.09329
86102300,86102300,https://www.zillow.com/homedetails/710-E-Tower-Park-Dr-Stillwater-OK-74075/86102300_zpid/,"710 E Tower Park Dr, Stillwater, OK 74075",710 E Tower Park Dr,74075,3,2,1321,200000,36.180305,-97.05015
86102696,86102696,https://www.zillow.com/homedetails/924-S-Kings-St-Stillwater-OK-74074/86102696_zpid/,"924 S Kings St, Stillwater, OK 74074",924 S Kings St,74074,5,2,2409,277500,36.111397,-97.08196
86103643,86103643,https://www.zillow.com/homedetails/2810-N-Crescent-Dr-Stillwater-OK-74075/86103643_zpid/,"2810 N Crescent Dr, Stillwater, OK 74075",2810 N Crescent Dr,74075,3,2,2426,273000,36.150658,-97.05885
86103753,86103753,https://www.zillow.com/homedetails/611-W-Arapaho-Ave-Stillwater-OK-74075/86103753_zpid/,"611 W Arapaho Ave, Stillwater, OK 74075",611 W Arapaho Ave,74075,3,2,1413,175000,36.16058,-97.06622
94893342,94893342,https://www.zillow.com/homedetails/2017-E-Duke-Ave-Stillwater-OK-74075/94893342_zpid/,"2017 E Duke Ave, Stillwater, OK 74075",2017 E Duke Ave,74075,3,2,1793,255000,36.12406,-97.03421
2065524079,2065524079,https://www.zillow.com/homedetails/4308-E-Sierra-Ln-Stillwater-OK-74074/2065524079_zpid/,"4308 E Sierra Ln, Stillwater, OK 74074",4308 E Sierra Ln,74074,3,3,2200,357500,0.0,0.0
224758049,224758049,https://www.zillow.com/homedetails/1223-W-Osage-Dr-Stillwater-OK-74075/224758049_zpid/,"1223 W Osage Dr, Stillwater, OK 74075",1223 W Osage Dr,74075,3,2,2039,265000,36.151215,-97.07436
224766003,224766003,https://www.zillow.com/homedetails/1303-S-Lewis-St-Stillwater-OK-74074/224766003_zpid/,"1303 S Lewis St, Stillwater, OK 74074",1303 S Lewis St,74074,2,2,1110,143000,36.107708,-97.05679
224767754,224767754,https://www.zillow.com/homedetails/1024-S-West-St-Stillwater-OK-74074/224767754_zpid/,"1024 S West St, Stillwater, OK 74074",1024 S West St,74074,2,1,1179,226000,36.110367,-97.064445
333476932,333476932,https://www.zillow.com/homedetails/6028-N-Emerald-St-Stillwater-OK-74075/333476932_zpid/,"6028 N Emerald St, Stillwater, OK 74075",6028 N Emerald St,74075,3,2,2122,37500,36.186443,-97.05676
86101442,86101442,https://www.zillow.com/homedetails/2902-N-Monroe-St-Stillwater-OK-74075/86101442_zpid/,"2902 N Monroe St, Stillwater, OK 74075",2902 N Monroe St,74075,3,2,1991,269000,36.152348,-97.07217
86102296,86102296,https://www.zillow.com/homedetails/230-S-Burdick-St-Stillwater-OK-74074/86102296_zpid/,"230 S Burdick St, Stillwater, OK 74074",230 S Burdick St,74074,3,1,1075,147000,36.12021,-97.0473
86107462,86107462,https://www.zillow.com/homedetails/2325-S-Silverdale-Dr-Stillwater-OK-74074/86107462_zpid/,"2325 S Silverdale Dr, Stillwater, OK 74074",2325 S Silverdale Dr,74074,4,3,2286,399900,36.095844,-97.08745
93366430,93366430,https://www.zillow.com/homedetails/2824-S-Fox-Ledge-Dr-Stillwater-OK-74074/93366430_zpid/,"2824 S Fox Ledge Dr, Stillwater, OK 74074",2824 S Fox Ledge Dr,74074,4,3,3844,475000,36.090717,-97.109375
94892150,94892150,https://www.zillow.com/homedetails/4621-N-Evergreen-St-Stillwater-OK-74075/94892150_zpid/,"4621 N Evergreen St, Stillwater, OK 74075",4621 N Evergreen St,74075,2,2,998,90000,36.170338,-97.05206
93368070,93368070,https://www.zillow.com/homedetails/1419-N-Arrington-Ct-Stillwater-OK-74075/93368070_zpid/,"1419 N Arrington Ct, Stillwater, OK 74075",1419 N Arrington Ct,74075,3,2,1356,168000,36.136787,-97.045296
107323610,107323610,https://www.zillow.com/homedetails/1610-S-Pennsylvania-St-Stillwater-OK-74074/107323610_zpid/,"1610 S Pennsylvania St, Stillwater, OK 74074",1610 S Pennsylvania St,74074,2,1,784,110000,36.104603,-97.04807
224756820,224756820,https://www.zillow.com/homedetails/1000-N-Star-Dr-UNIT-34-Stillwater-OK-74075/224756820_zpid/,"1000 N Star Dr UNIT 34, Stillwater, OK 74075",1000 N Star Dr UNIT 34,74075,2,2,1164,132000,36.1337,-97.05416
224769512,224769512,https://www.zillow.com/homedetails/1801-S-Ashton-Ave-Stillwater-OK-74074/224769512_zpid/,"1801 S Ashton Ave, Stillwater, OK 74074",1801 S Ashton Ave,74074,4,3,2403,430000,36.102184,-97.096214
303888925,303888925,https://www.zillow.com/homedetails/21-Elmwood-Cir-Stillwater-OK-74074/303888925_zpid/,"21 Elmwood Cir, Stillwater, OK 74074",21 Elmwood Cir,74074,5,2,1870,202500,36.123096,-97.05646
86101779,86101779,https://www.zillow.com/homedetails/4507-N-Greenvale-Cir-Stillwater-OK-74075/86101779_zpid/,"4507 N Greenvale Cir, Stillwater, OK 74075",4507 N Greenvale Cir,74075,3,2,1427,195000,36.168022,-97.05806
86101931,86101931,https://www.zillow.com/homedetails/4709-N-Britton-Dr-Stillwater-OK-74075/86101931_zpid/,"4709 N Britton Dr, Stillwater, OK 74075",4709 N Britton Dr,74075,3,2,1604,193000,36.170227,-97.05431
86102022,86102022,https://www.zillow.com/homedetails/1023-S-Western-Rd-Stillwater-OK-74074/86102022_zpid/,"1023 S Western Rd, Stillwater, OK 74074",1023 S Western Rd,74074,3,2,1694,227500,36.110653,-97.08703
86102148,86102148,https://www.zillow.com/homedetails/3814-N-Airport-Ln-Stillwater-OK-74075/86102148_zpid/,"3814 N Airport Ln, Stillwater, OK 74075",3814 N Airport Ln,74075,3,2,1373,158500,36.16106,-97.07391
86102285,86102285,https://www.zillow.com/homedetails/809-E-Maple-Ave-Cushing-OK-74074/86102285_zpid/,"809 E Maple Ave, Cushing, OK 74074",809 E Maple Ave,74074,3,1,1040,140000,36.120846,-97.047676
86102319,86102319,https://www.zillow.com/homedetails/1723-E-Linda-Ave-Stillwater-OK-74075/86102319_zpid/,"1723 E Linda Ave, Stillwater, OK 74075",1723 E Linda Ave,74075,3,2,1615,200000,36.132904,-97.03692
86104454,86104454,https://www.zillow.com/homedetails/2208-E-Timbercrest-Dr-Stillwater-OK-74075/86104454_zpid/,"2208 E Timbercrest Dr, Stillwater, OK 74075",2208 E Timbercrest Dr,74075,2,2,1270,147500,36.120438,-97.03121
86106686,86106686,https://www.zillow.com/homedetails/6414-E-19th-Ave-Stillwater-OK-74074/86106686_zpid/,"6414 E 19th Ave, Stillwater, OK 74074",6414 E 19th Ave,74074,3,3,2851,175000,36.103703,-96.97043
86108853,86108853,https://www.zillow.com/homedetails/1918-E-Matthews-Ave-Stillwater-OK-74075/86108853_zpid/,"1918 E Matthews Ave, Stillwater, OK 74075",1918 E Matthews Ave,74075,4,3,3020,406000,36.1253,-97.03556
123345002,123345002,https://www.zillow.com/homedetails/2608-N-Park-Dr-Stillwater-OK-74075/123345002_zpid/,"2608 N Park Dr, Stillwater, OK 74075",2608 N Park Dr,74075,3,2,1214,149000,36.148697,-97.05428
331429258,331429258,https://www.zillow.com/homedetails/2014-N-Rutledge-Dr-Stillwater-OK-74075/331429258_zpid/,"2014 N Rutledge Dr, Stillwater, OK 74075",2014 N Rutledge Dr,74075,4,3,2434,455000,36.141678,-97.10672
86107480,86107480,https://www.zillow.com/homedetails/1700-S-Hidden-Oaks-Dr-Stillwater-OK-74074/86107480_zpid/,"1700 S Hidden Oaks Dr, Stillwater, OK 74074",1700 S Hidden Oaks Dr,74074,3,2,2020,309000,36.10319,-97.14415
224763224,224763224,https://www.zillow.com/homedetails/2319-N-Husband-Ct-Stillwater-OK-74075/224763224_zpid/,"2319 N Husband Ct, Stillwater, OK 74075",2319 N Husband Ct,74075,6,4,3106,258000,36.145794,-97.05928
86100930,86100930,https://www.zillow.com/homedetails/5019-W-9th-Ave-Stillwater-OK-74074/86100930_zpid/,"5019 W 9th Ave, Stillwater, OK 74074",5019 W 9th Ave,74074,3,2,2356,362500,36.111477,-97.12696
86105084,86105084,https://www.zillow.com/homedetails/1920-N-Grandview-St-Stillwater-OK-74075/86105084_zpid/,"1920 N Grandview St, Stillwater, OK 74075",1920 N Grandview St,74075,3,2,1238,175000,36.14109,-97.043
86108331,86108331,https://www.zillow.com/homedetails/3605-S-Persimmon-St-Stillwater-OK-74074/86108331_zpid/,"3605 S Persimmon St, Stillwater, OK 74074",3605 S Persimmon St,74074,4,4,2571,420000,36.081448,-97.11066
93367032,93367032,https://www.zillow.com/homedetails/1122-S-Kings-St-Stillwater-OK-74074/93367032_zpid/,"1122 S Kings St, Stillwater, OK 74074",1122 S Kings St,74074,3,2,1318,189900,36.108986,-97.08194
93370429,93370429,https://www.zillow.com/homedetails/820-E-Lynn-Ln-Stillwater-OK-74075/93370429_zpid/,"820 E Lynn Ln, Stillwater, OK 74075",820 E Lynn Ln,74075,3,2,1735,251500,36.179466,-97.04829
2066828344,2066828344,https://www.zillow.com/homedetails/1817-E-Franklin-Ave-Stillwater-OK-74075/2066828344_zpid/,"1817 E Franklin Ave, Stillwater, OK 74075",1817 E Franklin Ave,74075,4,2,1671,212115,0.0,0.0
86099725,86099725,https://www.zillow.com/homedetails/2415-S-Eunice-St-Stillwater-OK-74074/86099725_zpid/,"2415 S Eunice St, Stillwater, OK 74074",2415 S Eunice St,74074,5,3,3015,325000,36.09577,-97.10151
86102590,86102590,https://www.zillow.com/homedetails/1608-S-Fairfield-Dr-Stillwater-OK-74074/86102590_zpid/,"1608 S Fairfield Dr, Stillwater, OK 74074",1608 S Fairfield Dr,74074,3,2,1668,215000,36.103706,-97.11917
86104470,86104470,https://www.zillow.com/homedetails/1025-W-Moore-Ave-Stillwater-OK-74075/86104470_zpid/,"1025 W Moore Ave, Stillwater, OK 74075",1025 W Moore Ave,74075,3,2,2239,135000,36.13875,-97.07254
86108842,86108842,https://www.zillow.com/homedetails/2711-S-Sangre-Rd-Stillwater-OK-74074/86108842_zpid/,"2711 S Sangre Rd, Stillwater, OK 74074",2711 S Sangre Rd,74074,4,3,4153,504500,36.09169,-97.103294
93349974,93349974,https://www.zillow.com/homedetails/825-E-Kc-Ct-Stillwater-OK-74075/93349974_zpid/,"825 E Kc Ct, Stillwater, OK 74075",825 E Kc Ct,74075,3,2,1320,205000,36.178352,-97.04832
93368490,93368490,https://www.zillow.com/homedetails/1020-W-Knapp-Ave-Stillwater-OK-74075/93368490_zpid/,"1020 W Knapp Ave, Stillwater, OK 74075",1020 W Knapp Ave,74075,4,3,2523,360000,36.13742,-97.07115
2068626222,2068626222,https://www.zillow.com/homedetails/2504-S-Walnut-St-Stillwater-OK-74074/2068626222_zpid/,"2504 S Walnut St, Stillwater, OK 74074",2504 S Walnut St,74074,3,2,1625,263250,0.0,0.0
224770401,224770401,https://www.zillow.com/homedetails/4817-S-Aloysius-Cir-Stillwater-OK-74074/224770401_zpid/,"4817 S Aloysius Cir, Stillwater, OK 74074",4817 S Aloysius Cir,74074,3,3,2270,430000,36.065983,-97.12534
331429095,331429095,https://www.zillow.com/homedetails/1214-S-Landry-Ln-Stillwater-OK-74074/331429095_zpid/,"1214 S Landry Ln, Stillwater, OK 74074",1214 S Landry Ln,74074,3,2,1416,274900,36.10859,-97.115814
86100823,86100823,https://www.zillow.com/homedetails/4015-W-Yorkshire-Dr-Stillwater-OK-74074/86100823_zpid/,"4015 W Yorkshire Dr, Stillwater, OK 74074",4015 W Yorkshire Dr,74074,3,2,1694,216250,36.102528,-97.11097
86105082,86105082,https://www.zillow.com/homedetails/1802-W-3rd-Ave-Stillwater-OK-74074/86105082_zpid/,"1802 W 3rd Ave, Stillwater, OK 74074",1802 W 3rd Ave,74074,4,3,2692,397000,36.118763,-97.07997
93368307,93368307,https://www.zillow.com/homedetails/1124-E-Knapp-Ave-Stillwater-OK-74075/93368307_zpid/,"1124 E Knapp Ave, Stillwater, OK 74075",1124 E Knapp Ave,74075,2,1,1067,155000,36.137657,-97.04476
2062971508,2062971508,https://www.zillow.com/homedetails/251-W-Miller-Ave-111-Stillwater-OK-74075/2062971508_zpid/,"251 W Miller Ave #111, Stillwater, OK 74075",251 W Miller Ave #111,74075,1,1,550,115000,0.0,0.0
2063149035,2063149035,https://www.zillow.com/homedetails/251-W-Miller-Ave-114-Stillwater-OK-74075/2063149035_zpid/,"251 W Miller Ave #114, Stillwater, OK 74075",251 W Miller Ave #114,74075,1,1,550,115000,0.0,0.0
2063149151,2063149151,https://www.zillow.com/homedetails/251-W-Miller-Ave-113-Stillwater-OK-74075/2063149151_zpid/,"251 W Miller Ave #113, Stillwater, OK 74075",251 W Miller Ave #113,74075,1,1,550,115000,0.0,0.0
2066828340,2066828340,https://www.zillow.com/homedetails/1801-E-Franklin-Ave-Stillwater-OK-74075/2066828340_zpid/,"1801 E Franklin Ave, Stillwater, OK 74075",1801 E Franklin Ave,74075,3,2,1404,200110,0.0,0.0
2066828341,2066828341,https://www.zillow.com/homedetails/1807-E-Franklin-Ave-Stillwater-OK-74075/2066828341_zpid/,"1807 E Franklin Ave, Stillwater, OK 74075",1807 E Franklin Ave,74075,3,2,1525,210310,0.0,0.0
224763605,224763605,https://www.zillow.com/homedetails/1422-N-Arrington-St-Stillwater-OK-74075/224763605_zpid/,"1422 N Arrington St, Stillwater, OK 74075",1422 N Arrington St,74075,2,1,1047,135000,36.13678,-97.045006
224770496,224770496,https://www.zillow.com/homedetails/1400-S-Walnut-St-Stillwater-OK-74074/224770496_zpid/,"1400 S Walnut St, Stillwater, OK 74074",1400 S Walnut St,74074,3,2,1546,225000,36.106773,-97.07807
224770629,224770629,https://www.zillow.com/homedetails/5008-N-Garfield-St-Stillwater-OK-74075/224770629_zpid/,"5008 N Garfield St, Stillwater, OK 74075",5008 N Garfield St,74075,3,2,1588,250170,36.174267,-97.0749
86102554,86102554,https://www.zillow.com/homedetails/1606-S-Hillside-Ct-Stillwater-OK-74074/86102554_zpid/,"1606 S Hillside Ct, Stillwater, OK 74074",1606 S Hillside Ct,74074,4,3,2239,220000,36.10341,-97.121346
86103672,86103672,https://www.zillow.com/homedetails/1013-E-Dell-Ave-Stillwater-OK-74075/86103672_zpid/,"1013 E Dell Ave, Stillwater, OK 74075",1013 E Dell Ave,74075,3,2,1236,170500,36.141552,-97.04521
86105009,86105009,https://www.zillow.com/homedetails/1701-N-Denver-St-Stillwater-OK-74075/86105009_zpid/,"1701 N Denver St, Stillwater, OK 74075",1701 N Denver St,74075,4,2,2088,320000,36.13881,-97.03033
86105790,86105790,https://www.zillow.com/homedetails/4501-S-Sherman-Lake-Dr-Stillwater-OK-74074/86105790_zpid/,"4501 S Sherman Lake Dr, Stillwater, OK 74074",4501 S Sherman Lake Dr,74074,3,2,2195,318000,36.070686,-97.13203
86108215,86108215,https://www.zillow.com/homedetails/3619-S-Fountain-View-Dr-Stillwater-OK-74074/86108215_zpid/,"3619 S Fountain View Dr, Stillwater, OK 74074",3619 S Fountain View Dr,74074,4,3,2551,411000,36.080944,-97.10659
93366318,93366318,https://www.zillow.com/homedetails/3024-N-Monroe-St-Stillwater-OK-74075/93366318_zpid/,"3024 N Monroe St, Stillwater, OK 74075",3024 N Monroe St,74075,3,2,1672,161000,36.153442,-97.07217
93371371,93371371,https://www.zillow.com/homedetails/1318-E-Scott-Ave-Stillwater-OK-74075/93371371_zpid/,"1318 E Scott Ave, Stillwater, OK 74075",1318 E Scott Ave,74075,3,2,1783,221000,36.12826,-97.042244
2068702642,2068702642,https://www.zillow.com/homedetails/1926-Carnley-St-Stillwater-OK-74075/2068702642_zpid/,"1926 Carnley St, Stillwater, OK 74075",1926 Carnley St,74075,4,2,1917,247000,0.0,0.0
333476921,333476921,https://www.zillow.com/homedetails/6032-N-Emerald-St-Stillwater-OK-74075/333476921_zpid/,"6032 N Emerald St, Stillwater, OK 74075",6032 N Emerald St,74075,3,2,2136,38500,36.186584,-97.056656
112744712,112744712,https://www.zillow.com/homedetails/601-W-Hartwood-Ave-Stillwater-OK-74075/112744712_zpid/,"601 W Hartwood Ave, Stillwater, OK 74075",601 W Hartwood Ave,74075,4,3,1596,236150,36.162388,-97.06545
224755338,224755338,https://www.zillow.com/homedetails/216-S-Lowry-St-Stillwater-OK-74074/224755338_zpid/,"216 S Lowry St, Stillwater, OK 74074",216 S Lowry St,74074,7,4,2802,265000,36.120003,-97.05645
224762734,224762734,https://www.zillow.com/homedetails/1402-N-Hightower-St-Stillwater-OK-74075/224762734_zpid/,"1402 N Hightower St, Stillwater, OK 74075",1402 N Hightower St,74075,3,3,2371,385000,36.135605,-97.02968
86100515,86100515,https://www.zillow.com/homedetails/2212-W-24th-Ave-Stillwater-OK-74074/86100515_zpid/,"2212 W 24th Ave, Stillwater, OK 74074",2212 W 24th Ave,74074,3,2,1518,216000,36.09652,-97.08617
